"@timestamp","kubernetes.pod_name",log
"Jul 2, 2025 @ 05:53:46.268","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:46.262930575Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:bf3fb7f2296dfcde7e1e49fd4b6744c76822d390b27c33b0bf9f07d45a87530d"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 05:53:44.115","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:44.094675474Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:8e7961ee2012c5bb4e5abd9417382a5addd8a9f3a0c19f02eb9e602a95e93a0d"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 05:53:20.142","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:20.14171635Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:9268275d7a61897692da8276a5dd049c9a474094baf1b0d127318a922add7449"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.421""}"
"Jul 2, 2025 @ 05:53:19.830","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:19.830248636Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:061bf807dcda4e67a72c04f535ce20e195c17f9690e7e0ccc91f299963e5664a"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:16.523","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:16.523155252Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:165250d381109cb9dcff2e5a5b1490ce3c6c33f675638e64edc29543b710e4b7"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:11.421","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:11.420518315Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:db638803149681d8541316899ac7e1f66e87b4eddb2d7f46c5312a44902d8417"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-27fbb9b4387050c882eb07de379945b13d96ae55-1454""}"
"Jul 2, 2025 @ 05:53:11.419","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:11.417096558Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:e792fc4a7e6d736a812aff3a5aaafdd1bf5da8869c52006d4ede2165f7c17748"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:11.418","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:11.416890283Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48414"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:83cc86125800dcb71ef0f1dc916b4fb25ed3df7739b749041377b8dc95286a8d"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:00.983","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:00.971749929Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:e6ea2cc75855dd945aea19b4e9b1473d048f0b19a0c5d1065884c26e5db44eb9"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:00.983","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:00.971044635Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48414"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:33f71b27d1dbce0ea6814e602c8f0ce9b6276460fdad4968c362382c69c8a798"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-27fbb9b4387050c882eb07de379945b13d96ae55-1454""}"
"Jul 2, 2025 @ 05:53:00.975","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:00.973936793Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:44d9a37a34687e86361cd9a0c0fa21a162381e66687e97ed80d24973e90c6c91"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:52:55.927","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:55.922237627Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:dd5545578d8f6bd7e4945ca3ff2d295edff96b7fb9a851383531482cb3376f93"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.421""}"
"Jul 2, 2025 @ 05:52:55.037","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:55.0358994Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:e47b935ad07cd3c144b16339fd663e169009387895477ce6c715a5cb097544d5"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:52:54.606","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:54.59588272Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:4f396c8928b660119ef0010b28663d02f74f1906a30e8f7e5ce6d966342dcc9c"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:52:44.737","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:44.706965162Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:252e4b5cf6030459000e35bd6d21271ced97214084c33e6ddb4b6fdc91fb6c3e"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
