"@timestamp","kubernetes.pod_name",log
"Jul 1, 2025 @ 21:47:41.709","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T12:47:41.707609584Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:40490"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:98ab6fa11ed6817fc5867f9f55ce77121a41db3f8ee6319ae8003e2f4a047c91"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 21:47:22.072","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T12:47:22.023565674Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:40490"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:7f0bba522c8c3a64c3879881355e0124fcc0b2986302eb798b54cc6b5ef3254e"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 1, 2025 @ 21:47:21.635","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T12:47:21.495742436Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:40490"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:ab88d7b0bea4d44859931b59d04b416f9eaedc7e9ef52ac2dde2f7ac9649e570"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 1, 2025 @ 21:47:06.083","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T12:47:06.060218993Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:40490"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:07a2ee40334651d1ec9f9caec6ea960795ad689a7d7140749969080c24b24e30"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 05:29:46.227","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:46.227017368Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:db83d53a339d8f3be29337c0de9f424458a6edb94a19faa91d914fa84b39d4b8"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 1, 2025 @ 05:29:38.354","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:38.354730434Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:72f9daf0a4bccc76ed846e57f5b5d53c00f86f9f6671a0be5de01144e67a6adb"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 1, 2025 @ 05:29:20.094","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:20.094004258Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:f8ed0a6ed3682b6e893f47e0a75e6f023ea4001db81ce00b50e5b20349a97f50"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 05:29:18.610","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:18.607963681Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:a8c0f3f8dc264a5623f9a256124e44fde926514dc844e52305e381676ee495a2"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 05:29:18.578","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:18.576266277Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:41558f8c2cb92f9bd3ec98fa4a8f2e2e8b0e93eb8a7c210592e8713bef8597bb"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 05:29:15.481","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:15.481567059Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:6abcc70a8913dc09fa05828cd0f171f3dc33ea3a0fc25046a99ca8c56ac78ef8"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 1, 2025 @ 05:29:14.318","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:14.317898789Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:7032a61914ebab95331bf40b841b15b6e1024577b1fcc815160658aec4a55e15"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 1, 2025 @ 05:29:08.071","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:08.071160258Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:a1f4ea8ffe24292596201c813db7d5683c36484bd0c12631984f09f642d8f0d0"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 05:29:06.723","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:06.723007792Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:e7b2a0d95f02640eb5a1e9737e30c8399b8a6e76bb3f9c22e2b3453e32eced43"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-53b390d7afc95108aec9bf8e891cced018741480-1448""}"
"Jul 1, 2025 @ 05:29:06.194","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:06.194345367Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:67cb919b877aea406e9ae9928e022a95be72148f416f366654d8919877708d98"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.419""}"
"Jul 1, 2025 @ 05:29:03.968","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:03.968146888Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:93dae93e3eb1e961cc8aa9997845ebef6fe5e29a309ef67051f1c5e698d91b8a"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-53b390d7afc95108aec9bf8e891cced018741480-1448""}"
"Jul 1, 2025 @ 05:29:02.903","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:29:02.902691481Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:a871e80118324a52c231765890da25ab278913d6594246c8e48ab3494429cce8"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 1, 2025 @ 05:28:55.364","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:28:55.363690574Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:26f05cc1b3802cf68082c2aa0c4eb1e646907a46d3c4d7042419dce99a61612c"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.419""}"
"Jul 1, 2025 @ 05:28:54.645","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-06-30T20:28:54.644766561Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:38418"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:11347bf6d613296fed97edff2dd5b3ffca5b944c9c5f63fc80fab1c90993c058"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
