"@timestamp","kubernetes.pod_name",log
"Jul 2, 2025 @ 11:50:29.152","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:29.105978408Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:44750"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:be598388012d72133cd306f3b08a072ca854a14a5d76ec4ba045fe2e21e1d644"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.422""}"
"Jul 2, 2025 @ 11:50:28.429","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:28.425403476Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:44750"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:c78fd4906db1e8e13a112109e45dafd4bb905917168db3a6969e60d28f52285e"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 11:50:28.039","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:28.038745351Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:44750"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:48949603c200b5cbff2a3def1aee69f2b40f470cf872a076fb537ccc4f84c3d0"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 11:50:26.765","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:26.763117161Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:44750"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:5aa7025103bfbb6bd93850f8cb383b9c558eb42c2f9890ab076f33351577264c"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-9c8f5e28c2c7d78da2648f5eaa62216038cbd1fd-1458""}"
"Jul 2, 2025 @ 11:50:26.763","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:26.755313443Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58530"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:f0baec57c8eebae7cf5dad6ae9d2f17c29946658878a66787d2335af0407a194"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 11:50:26.758","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:26.754870624Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58514"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:a21c57cf6a8e39d9de5798c864f8933299fc26d1b6d7d3bbf369d191f2a37ecc"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 11:50:14.427","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:14.40698099Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58514"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:d3fb0ea6f1a69f0791e3dea13453013e4f2a8fb1710dd0b12294ad37113b9fa4"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 11:50:10.523","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:10.364015915Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58514"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:f763f1332d539073acfbff9e0c5f294b7e70acfcbc746d8df036f124318d28fa"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 11:50:00.792","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:00.765942475Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58514"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:36c442009c9e49e6d26aaf3661defdaabea1685861e79886f657f9789f958841"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 11:50:00.788","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:50:00.764160347Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58530"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:84d9d82f78f960afd1ac71d012718234198aa50acc2b769abcf2d43b3f0a8655"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-9c8f5e28c2c7d78da2648f5eaa62216038cbd1fd-1458""}"
"Jul 2, 2025 @ 11:49:57.426","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:49:57.413840271Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58530"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:588fb4ab209f5d642967c08ee1b01b3904c159beea982db8753b3172cb0d1dd4"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.422""}"
"Jul 2, 2025 @ 11:49:57.417","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-02T02:49:57.413602464Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:58514"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:95905594d43cb2b29b6fbda87daed1ca828f35057b3396ef3df2b04b836c26f5"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:54:12.714","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:54:12.702678348Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:64e6bb2f5950b0c20e844bdc2474d58c8d0abae13e2b7e61a1c91cc73203bc8e"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 05:54:02.217","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:54:02.215310714Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:d7bc3d5aae01f99128b050d5b70574e83ea31d2fb76650cb074204ce5b74f322"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 05:53:46.268","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:46.262930575Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:bf3fb7f2296dfcde7e1e49fd4b6744c76822d390b27c33b0bf9f07d45a87530d"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 05:53:44.115","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:44.094675474Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:8e7961ee2012c5bb4e5abd9417382a5addd8a9f3a0c19f02eb9e602a95e93a0d"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
"Jul 2, 2025 @ 05:53:20.142","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:20.14171635Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:9268275d7a61897692da8276a5dd049c9a474094baf1b0d127318a922add7449"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.421""}"
"Jul 2, 2025 @ 05:53:19.830","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:19.830248636Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:061bf807dcda4e67a72c04f535ce20e195c17f9690e7e0ccc91f299963e5664a"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:16.523","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:16.523155252Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:165250d381109cb9dcff2e5a5b1490ce3c6c33f675638e64edc29543b710e4b7"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:11.421","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:11.420518315Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:db638803149681d8541316899ac7e1f66e87b4eddb2d7f46c5312a44902d8417"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-27fbb9b4387050c882eb07de379945b13d96ae55-1454""}"
"Jul 2, 2025 @ 05:53:11.419","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:11.417096558Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:e792fc4a7e6d736a812aff3a5aaafdd1bf5da8869c52006d4ede2165f7c17748"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:11.418","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:11.416890283Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48414"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-frontend"",""package_version"":""sha256:83cc86125800dcb71ef0f1dc916b4fb25ed3df7739b749041377b8dc95286a8d"",""package_id"":7198418,""package_created_at"":""2024-10-23T17:41:16Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198418"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:00.983","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:00.971749929Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:e6ea2cc75855dd945aea19b4e9b1473d048f0b19a0c5d1065884c26e5db44eb9"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:53:00.983","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:00.971044635Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48414"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:33f71b27d1dbce0ea6814e602c8f0ce9b6276460fdad4968c362382c69c8a798"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""stg-27fbb9b4387050c882eb07de379945b13d96ae55-1454""}"
"Jul 2, 2025 @ 05:53:00.975","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:53:00.973936793Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:34680"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:44d9a37a34687e86361cd9a0c0fa21a162381e66687e97ed80d24973e90c6c91"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:52:55.927","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:55.922237627Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:dd5545578d8f6bd7e4945ca3ff2d295edff96b7fb9a851383531482cb3376f93"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""1.0.421""}"
"Jul 2, 2025 @ 05:52:55.037","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:55.0358994Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:e47b935ad07cd3c144b16339fd663e169009387895477ce6c715a5cb097544d5"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:52:54.606","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:54.59588272Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-example"",""package_version"":""sha256:4f396c8928b660119ef0010b28663d02f74f1906a30e8f7e5ce6d966342dcc9c"",""package_id"":7217457,""package_created_at"":""2024-10-28T02:20:59Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7217457"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""""}"
"Jul 2, 2025 @ 05:52:44.737","stg-package-watcher-65fc884869-8wf2l","{""time"":""2025-07-01T20:52:44.706965162Z"",""level"":""INFO"",""msg"":""package created"",""method"":""POST"",""path"":""/"",""remote_addr"":""10.244.0.58:48400"",""repo"":""auth"",""action"":""published"",""package_name"":""auth-backend"",""package_version"":""sha256:252e4b5cf6030459000e35bd6d21271ced97214084c33e6ddb4b6fdc91fb6c3e"",""package_id"":7198411,""package_created_at"":""2024-10-23T17:36:32Z"",""package_description"":"""",""package_ecosystem"":""CONTAINER"",""package_html_url"":""https://github.com/piny940/packages/7198411"",""package_namespace"":""piny940"",""package_type"":""CONTAINER"",""package_tag"":""buildcache""}"
